file_name,video,start,end,duration,whisper_text,corrected_text,was_edited
clips/7620163994858392840_000003.wav,7620163994858392840.mp4,29.18,54.02,24.84,"И сега има различни теории што се браја нели на овај ден, меѓу кој едната теорија, тоа е теоријата која јас јас ја правив кога беше мала, поздравуваш се со 40 машки нагоре, нели како се качуваш кој Сарок, се поздравуваш со 39 машки и 40-иот треба да го бациш, значи не се поздравиш најнормално, туку го бациш, сакаш симпатијата.","И сега има различни теории што се праве нели на овај ден,",yes
clips/7620163994858392840_000004.wav,7620163994858392840.mp4,54.02,63.06,9.04,и многу луѓе ќуваш си во тај кој што ти ја 40 и тоа е за твојата симпатија сак што ти симпатија тие 40.,"меѓу кој едната теорија, тоа е теоријата која јас јас ја правив ког",yes
clips/7620163994858392840_000005.wav,7620163994858392840.mp4,63.64,72.28,8.64,"Едната теорија, теоријато кој што јас ќе правам, друга теорија е да се качеш горе на брво и фрлеш горе од брво 40 каменчинја","а беше мала, поздравуваш се со 40 машки нагоре, нели како се качува",yes
clips/7620163994858392840_000006.wav,7620163994858392840.mp4,72.28,80.86,8.58,"и 40-тото каменче не го фрлеш, туку си го зачуваш и си домислиш желба, си го ставиш каменчето под перницата","и 40-тото каменче не го фрлеш, туку си го зачуваш и си замислеш желба,си го ставиш каменчето под перницата",yes
clips/7620163994858392840_000007.wav,7620163994858392840.mp4,80.86,86.78,5.92,"и таа желба да се исполне. И на мене стварно ми се ми исполнеа се таа желба, не знам дали е конфиденција,","и таа желба да се исполне. И на мене стварно ми се има исполнето таа желба, не знам дали е коинциденција.",yes
clips/7620163994858392840_000008.wav,7620163994858392840.mp4,86.86,93.22,6.36,"али, това, сигурно сум дека има и многу други теории, еве може да компутирате луѓе кои што се очетират,","али, сигурна сум дека има и многу други теории, еве можат да коментират луѓе кои што се од Штип,",yes
clips/7620163994858392840_000009.wav,7620163994858392840.mp4,94.26,100.92,6.66,"али, ајде да ви покажам како изгледа у ствари овај ден и како изгледа патот кон врване и савро.",али ајде да ви покажам како изгледа уствари овај ден и како изгледа патот кон врвот на исарот.,yes
clips/7620163994858392840_000011.wav,7620163994858392840.mp4,118.12,123.58,5.46,"Поред некоја година, тук нека да имаше... Продава се пелинја.","Пред некоја година, тука некаде имаше.. Продаваа се пилиња.",yes
clips/7620163994858392840_000012.wav,7620163994858392840.mp4,125.54,129.64,4.1,Тоа беше една и единствена година која ќе ја виде дека се во стари продава пелинја.,Тоа беше една и единствена година каде што јас виде дека се уствари продаваат пилиња.,yes
clips/7620163994858392840_000013.wav,7620163994858392840.mp4,132.1,135.78,3.68,Надејам се дека и оваа година ќе се продава джим и сега ќе си купам и ќе го изчувам.,Надевам се дека и оваа година ќе се продава жими се ќе си купам и ќе го исчувам.,yes
clips/7620163994858392840_000014.wav,7620163994858392840.mp4,142.2,144.18,1.98,Произгледа и е многу угарничева.,Еве како изгледа и е многу угорничево.,yes
clips/7620163994858392840_000015.wav,7620163994858392840.mp4,144.18,151.76,7.58,и од таму нека да почнуват скалите и е напето.,и оттаму некаде почнуваат скалите и е напето,yes
clips/7620163994858392840_000016.wav,7620163994858392840.mp4,152.4,155.0,2.6,"Да се напето физички, астораните се ополучките.","Мислам напето, физички ставро е исцрпувачки.",yes
clips/7620163994858392840_000017.wav,7620163994858392840.mp4,155.02,157.14,2.12,Ако размислам како сме го правиле ово како маѓу.,Ако размислам како сме го правиле ово како мали.,yes
clips/7620163994858392840_000018.wav,7620163994858392840.mp4,161.93,164.75,2.82,"Едно кај не знам дали знаеш, ама штипе цели овака","Инаку не знам дали знаеш,пример Штип е целио вака",yes
clips/7620163994858392840_000020.wav,7620163994858392840.mp4,166.79,169.67,2.88,"и заради тоа не е толку препараќливо,","и заради тоа не е толку препорачливо,",yes
clips/7620163994858392840_000021.wav,7620163994858392840.mp4,170.49,171.81,1.32,мислам не е препараќливо.,"мислам не е препорачливо,",yes
clips/7620163994858392840_000022.wav,7620163994858392840.mp4,171.89,172.95,1.06,"Не можеш да возиш точок,","Не можеш да возиш точок,",no
clips/7620163994858392840_000023.wav,7620163994858392840.mp4,174.07,181.93,7.86,"Пример да градско превозно средстват и да точак, не може заради тоа што е многу горничево и долничево.","Пример да градско превозно средство ти биде точок, не може заради тоа што е многу угорничево и удолничево.",yes
clips/7620163994858392840_000024.wav,7620163994858392840.mp4,184.39,188.27,3.88,И после некоја време стигме да го шукаеме црквата.,И после некое време стигнуваш кај црквата.,yes
clips/7620163994858392840_000025.wav,7620163994858392840.mp4,189.43,193.65,4.22,"Свети Архангел Михаил, мислам дека се вика и на факултет.","Свети Архангел Михаил, мислам дека се вика и на факултет.",no
clips/7620163994858392840_000026.wav,7620163994858392840.mp4,195.29,204.04,8.75,"Професорката по историја на Македонија, значи душата ни ја извади за овие цркви кои што биле градени во овај период.","Професорката по историја на Македонија, значи душата ни ја извади за овие цркви кои што биле градени во овај период.",no
clips/7620163994858392840_000027.wav,7620163994858392840.mp4,204.14,207.08,2.94,И оваа црква ми се поднана мене некој лопки уздан.,И оваа црква ми се падна на мене на колоквиум.,yes
clips/7620163994858392840_000028.wav,7620163994858392840.mp4,209.98,211.42,1.44,Нека знам дека знае все.,Нормално дека знаев се.,yes
clips/7620163994858392840_000029.wav,7620163994858392840.mp4,212.36,213.56,1.2,Има срекичка.,Има среќичка.,yes
clips/7620163994858392840_000030.wav,7620163994858392840.mp4,244.82,245.86,1.04,Многу скали.,Многу скали.,no
clips/7620163994858392840_000031.wav,7620163994858392840.mp4,246.08,248.5,2.42,Стигнеш некаде во средината.,Стигнеш некаде во средината.,no
clips/7620163994858392840_000032.wav,7620163994858392840.mp4,248.93,254.05,5.12,"И имаш, исто така, некои какво тескички, окей.","И имаш, исто така некои како тезгички, океј",yes
clips/7620163994858392840_000033.wav,7620163994858392840.mp4,254.09,260.61,6.52,И еве ги спомениците кои што се по број 40 за 40 маченици.,И еве ги спомениците кои што се по број 40 за 40 маченици.,no
clips/7620163994858392840_000035.wav,7620163994858392840.mp4,306.67,309.11,2.44,Оваќи сега ќувам и треба да дземисам за оба.,Овоа ќе си го чувам и треба да си замислам желба.,yes
clips/7630833456850799892_000000.wav,7630833456850799892.mp4,0.0,3.06,3.06,Има ли некој кој што прв ги гледа видејата која ќе ги измунтираш?,Има ли некој кој што прв ги гледа видеата кога ќе ги измонтираш?,yes
clips/7630833456850799892_000001.wav,7630833456850799892.mp4,3.52,9.72,6.2,"Јас, значи, аз кога ги мунтирам видеја, јас го гледам по сто пати, значи ќе го измунтирам, првиш не го оставам телефона или компјутерот, зависи.","Јас, значи јас кога монтирам видеа, јас го гледам по сто пати, значи ќе го измонтирам првично ќе го оставам телефонот или компјутерот зависи.",yes
clips/7630833456850799892_000002.wav,7630833456850799892.mp4,10.02,19.02,9.0,"После саат време, повторно го отварам, гледам дали ми фали нешто и вообишто на децата, со моите деца, кои што, нели Бабаружи и ФНУЦите,","После саат време повторно го отварам гледам дали ми фали нешто и вообичаено на децата, со моите деца, кои што, нели баба Ружа и внуците",yes
clips/7630833456850799892_000003.wav,7630833456850799892.mp4,19.02,24.52,5.5,"во сочност тие се и фнуците, кои ми помагаат и знаат по неква што критика да дадат, иако се мали.",всушност тие се и внуците и кои ми помагаат и знаат понекогаш и критика да дадат иако се мали.,yes
clips/7630833456850799892_000006.wav,7630833456850799892.mp4,27.66,28.92,1.26,Единааесет и седом.,Единааесет и седом.,no
clips/7630833456850799892_000007.wav,7630833456850799892.mp4,29.82,32.62,2.8,Кој повеќе ти помага? Или двајцата се вклучене?,Кој повеќе ти помага? Или двајцата се вклучени?,yes
clips/7630833456850799892_000008.wav,7630833456850799892.mp4,32.8,35.64,2.84,"И двајцата помага, да, реално и двајцата помага.","И двајцата помагаат, да, реално и двајцата помагат",yes
clips/7630833456850799892_000009.wav,7630833456850799892.mp4,35.7,39.2,3.5,"И морам да кажам дека работат, они буквално работат за мене за хонорар.","И морам да кажам дека работат, они буквално работат за мене за хонорар.",yes
clips/7630833456850799892_000010.wav,7630833456850799892.mp4,39.36,42.1,2.74,"За хонорар? Да, тоа ми кажа која се слушавме.",За хонорар? Да тоа ми кажа и кога се слушнавме.,yes
clips/7630833456850799892_000011.wav,7630833456850799892.mp4,42.14,43.38,1.24,Имаат хонорар и...,Имаат хонорар и...,no
clips/7630833456850799892_000012.wav,7630833456850799892.mp4,43.38,45.42,2.04,"Добро го, како хонорар. Договорене сте фикснал?","Добро, колкав хонорар? Договорени сте фиксно?",yes
clips/7630833456850799892_000013.wav,7630833456850799892.mp4,45.42,51.02,5.6,"Да, да, да. 500 денари и си купуваат глупости од маркет,","Да, да, да. 500 денари и си купуваат глупости од маркет,",no
clips/7630833456850799892_000014.wav,7630833456850799892.mp4,51.06,53.1,2.04,"значи соки и нешто, благо или чипс.",значи сок и нешто благо или чипс.,yes
clips/7630833456850799892_000015.wav,7630833456850799892.mp4,53.5,55.82,2.32,Па толку е за 500 денари денеска?,Па толку е за 500 денари денеска?,no
clips/7630833456850799892_000016.wav,7630833456850799892.mp4,56.02,58.16,2.14,"Плус 500 денари, тоа е хранарина.","Плус 500 денари, тоа е хранарина.",no
clips/7630833456850799892_000017.wav,7630833456850799892.mp4,59.34,62.1,2.76,"Чекай сега. 500 денари е хранарина, плус...","Чекај сега, петстотина денари е хранарина, плус..",yes
clips/7630833456850799892_000018.wav,7630833456850799892.mp4,62.1,63.74,1.64,"Не, 500 денари си е хонораро.","Не, 500 денари си е хонораро.",no
clips/7630833456850799892_000021.wav,7630833456850799892.mp4,65.08,68.4,3.32,"А, плус хранарина. Добро, хранарината не е вклучена.","А, плус хранарина. Добро, хранарината не е вклучена.",yes
clips/7630833456850799892_000022.wav,7630833456850799892.mp4,69.18,72.84,3.66,"Хранарината може и повеќе од хонорар, некојаш дочини.","Хранарината може и повеќе од хонорар, некогаш да чини.",yes
clips/7630833456850799892_000023.wav,7630833456850799892.mp4,72.84,75.8,2.96,"Да, да. И се мотивират и сакат, нели?","Да, да. И се мотивират и сакат, нели?",no
clips/7630833456850799892_000024.wav,7630833456850799892.mp4,76.04,77.24,1.2,Тоа е многу убаво.,Тоа е многу убаво.,no
clips/7630833456850799892_000025.wav,7630833456850799892.mp4,77.24,80.08,2.84,"Да ма ги прашувам, секој кога ги прашувам, нема тука да снимем.","Да ама ги прашувам, секогаш ги прашувам, нема тука ај да снимаме",yes
clips/7630833456850799892_000026.wav,7630833456850799892.mp4,80.1,85.1,5.0,"Дали сакате да снимаме, може ќе го научиме тоа, по правил.","Дали сакате да снимаме, може ќе го научиш ли тоа, значи по правило.",yes
clips/7635359970418101512_000000.wav,7635359970418101512.mp4,0.0,7.12,7.12,"Што сум си купила од Египет, и ако случајно некоја што одеш за Египет, да знаеш што можеш да си купиш, значи ово е препорака од мене.","Што сум си купила од Египет, и ако случајно некоја што одеш за Египет, да знаеш што можеш да си купиш, значи ово е препорака од мене.",no
clips/7635359970418101512_000001.wav,7635359970418101512.mp4,7.2,14.82,7.62,"First things first, јас се лезе у аптеката, решава, имате ли нешто за коса, некој е оил, I don't know, препорачи ми, земи ми ги парите.","First things first, јас влезе у аптеката, прашав имате ли нешто за коса, некој oil, I don't know, препорачај ми, земи ми ги парите.",yes
clips/7635359970418101512_000002.wav,7635359970418101512.mp4,14.96,21.54,6.58,"Ја рече, да, овоа ти е добро, Amla Hair Serum, Snake Oil, 7 евро, ово коштеше.","И он рече, овоа ти е добро, Amla Hair Serum, Snake Oil, 7 евро,овоа кошташе.",yes
clips/7635359970418101512_000003.wav,7635359970418101512.mp4,21.54,30.0,8.46,"Следно нешто е млеко за тело, млеко од Камила. Исто така ми препоречава на инстаграм дека треба да си купам млеко за тело од млеко од Камила и од млеко од Магара.","Следно нешто е млеко за тело, млеко од Камила. Исто така м",yes
clips/7635359970418101512_000004.wav,7635359970418101512.mp4,30.18,33.84,3.66,"И е, веќе, пакувањцето беше некаде околу 4,5 евро.","И еве го пакувањето, беше некаде околу 4,5 евра.",yes
clips/7635359970418101512_000005.wav,7635359970418101512.mp4,33.94,45.34,11.4,"Парфем египетски, 25 евро и убаво мирише, али и отпосле Сванадико свари требао некој нефертити парфем да го купам, а овај ми го правиа посебно на мене, значи со ванила и дрво мирише.","Парфем египетски, 25 евра и убаво мириса,ама отпосле сфатив дека требало некој нефертити парфем да го купам, а овај ми го правија посебно за мене, значи со ванила и дрво мириса.",yes
clips/7635359970418101512_000006.wav,7635359970418101512.mp4,45.34,63.1,17.76,"Следно е оваа крема, истака препоречате ми ја да си ја купам, значи египетска крема за болка која што е многу функционирала, ово е мини пакување, значи постојат и поголеми пакувања, јас го купи минито и ово која што ќе 3 евра, мирише на ментол, има си некои ствари у него, гледаш ЕВС, 100% природно, it's fine.","Следно е оваа крема, исто така препорачате ми ја да си ја купам, значи египетска крема за болка која што е многу функционална. Овоа е мини пакување, значи постоат и поголеми пакувања, јас го купи минито и овоа кошташе 3 евра, мириса на ментол има некои ствари у него, гледаш еве се е 100 посто природно, It's fine.",yes
clips/7635359970418101512_000007.wav,7635359970418101512.mp4,63.1,68.44,5.34,Сеја сте ви ask me a question на инстаграм и вие ми кажат дека си изнекупувам работи и јава се ми јас си купи.,"Јас стави ask me a question на инстаграм и вие ми кажавте да си изнакупувам работи и еве сум јас, си ги купив.",yes
clips/7635359970418101512_000008.wav,7635359970418101512.mp4,68.64,77.78,9.14,"Следно е ово, значи ово не е оил, тука е исто така крема, ама е од Black Seeds, значи исто имаше препореки да си купам оил од Black Seeds.","Следно е ово, значи ово не е оил, туку е исто така крема, ама е од Black Seeds, значи исто имаше препореки да си купам оил од Black Seeds.",yes
clips/7635359970418101512_000009.wav,7635359970418101512.mp4,77.96,80.34,2.38,"И ја мислиш дека оил сум купила, аље ова е крема.","И ја мислеше дека сум си оил купила, ама овоа е крема.",yes
clips/7635359970418101512_000010.wav,7635359970418101512.mp4,80.46,83.64,3.18,"Што ми продадат, јас кажам дај, тоа е мојата тактика.","Што ми продадат, јас кажам дај, тоа е мојата тактика.",no
clips/7635359970418101512_000011.wav,7635359970418101512.mp4,83.76,86.18,2.42,Ева како изгледа и мирише многу чудно.,Ева како изгледа и мирише многу чудно.,no
clips/7635359970418101512_000012.wav,7635359970418101512.mp4,86.18,90.78,4.6,"Следно е оваа мисвак паста, која што сите ми препоречава да си ја купам.","Следно е оваа мисвак паста, која што сите ми ја препорачаа да си ја купам.",yes
clips/7635359970418101512_000013.wav,7635359970418101512.mp4,90.8,93.42,2.62,Јас стварно не знам што е толку по-синокула е оваа паста.,Јас стварно не знам што е толку посебно околу оваа паста.,yes
clips/7635359970418101512_000014.wav,7635359970418101512.mp4,93.48,97.14,3.66,"Али у аптеката, ако улезеш, значи прво ти е наредено цел рафт,","Али у аптеката, ако улезеш, значи прво ти е наредено цел рафт,",no
clips/7635359970418101512_000015.wav,7635359970418101512.mp4,97.22,100.36,3.14,"в.к. елка со оваа паста, која штоше 2 евро.","вака елка со оваа паста, која што кошташе две евра.",yes
clips/7635359970418101512_000016.wav,7635359970418101512.mp4,100.48,103.62,3.14,"Може би е природна и убава, не знам е ли да не зборам пред време.","Можеби е природна и убава, не знам еве да не зборам пред време.",yes
clips/7635359970418101512_000018.wav,7635359970418101512.mp4,107.62,110.48,2.86,"И следно што сум се купила, тоа е ово стапче.","И следно што сум се купила, тоа е ова стапче.",yes
clips/7635359970418101512_000019.wav,7635359970418101512.mp4,110.48,117.14,6.66,"Задоша у Египет порано, немале четки за заби и сетоа, и имат стапчинја такви.",Затоа што во Египет порано немале нели четки за заби и се тоа и имат стапчиња такви.,yes
clips/7635359970418101512_000020.wav,7635359970418101512.mp4,117.34,120.66,3.32,"Ајде да пробаме, јас се извинявам, нали го мора да се десам.","Ајде да пробаме, јас се извињавам, нели мора се да се проба.",yes
clips/7635359970418101512_000021.wav,7635359970418101512.mp4,120.78,122.36,1.58,"Ок, ева го стапчето.","Ок, еве го стапчето.",yes
clips/7635359970418101512_000022.wav,7635359970418101512.mp4,127.28,130.34,3.06,"Буквално оцето како мирише, најлучиот оцето, тај.","Буквално оцет како мириса, најлошио оцет, тај.",yes
clips/7635359970418101512_000024.wav,7635359970418101512.mp4,135.17,140.75,5.58,Среки што сум мрдена по новата ера и не сум морала да користувам вакуолот и...,Среќа што сум родена во поновата ера и не сум морала да користам вакво оти...,yes
clips/7635359970418101512_000025.wav,7635359970418101512.mp4,141.27,144.77,3.5,"Last but not least, што сум си купила и ово е оттука и се вика","Last but not least, што сум си купила и овоа е од тука и се вика",yes
clips/7635359970418101512_000026.wav,7635359970418101512.mp4,144.77,150.01,5.24,"Блу Лотос Хербелти, чај од Блу Лотос, кој што ми кажаа да си го купам таму,","Blue Lotus Herbal Tea, чај од Блу Лотос, кој што ми кажаа да си го купам таму,",yes
clips/7635359970418101512_000027.wav,7635359970418101512.mp4,150.09,152.47,2.38,"меѓутоа јас таму го бера и немаа го никаде, замисли.","меѓутоа јас таму го бара и немаа го никаде, замисли.",yes
clips/7635359970418101512_000028.wav,7635359970418101512.mp4,152.55,154.31,1.76,"Екшелј, бил заврнајет да се продава.",Actually бил забранет да се продава.,yes
clips/7635359970418101512_000029.wav,7635359970418101512.mp4,154.43,157.65,3.22,"Кажува дека има како седативно действо некој или смежувало,","Кажува дека има како седативно дејство некое или смирувало,",yes
clips/7635359970418101512_000030.wav,7635359970418101512.mp4,157.79,160.47,2.68,ама оно е како не се препорачува да возиш кола.,ама оноа како не се препорачува да возиш кола.,yes
clips/7635359970418101512_000031.wav,7635359970418101512.mp4,160.53,164.51,3.98,"И евре го, 900 денара кошта, 30 грама.","И евре го, 900 денара кошта, 30 грама.",no
clips/7635359970418101512_000032.wav,7635359970418101512.mp4,164.71,170.93,6.22,"Вечер ќе си направам, па ќе напишам во описто на видеото каков ефект има и дали ми се стига.","Вечер ќе си направам, па ќе напишам во описто на видеото каков ефект има и дали ми се свиѓа.",yes
clips/7635359970418101512_000033.wav,7635359970418101512.mp4,170.93,179.03,8.1,"И бај до веј, морам да кажам за тоа што нашиот водич не однесе на едно место, таму една забутана као стоковна куќа или whatever that is,","И By the way, морам да кажам за тоа што нашиот водич не однесе на едно место, таму една забутана како стоковна куќа или whatever that is,",yes
clips/7635359970418101512_000034.wav,7635359970418101512.mp4,179.11,186.81,7.7,"и унатри имаше се, значи, од накид до сите овие работи, до креми, до чинијички, украси, се живо,","и внатре имаше се, значи од накит до сите овие работи, до креми, до чинијчки, украси, се живо,",yes
clips/7635359970418101512_000035.wav,7635359970418101512.mp4,186.81,191.95,5.14,"и на сесија пишуваше цената, пишува се ја цената на самиот производ кој е, и таа е, свај кеш.","и на се си ја пишуваше цената,пишува си ја цената на самио производ која е и таа е, сфаќаш.",yes
clips/7635359970418101512_000036.wav,7635359970418101512.mp4,192.01,195.65,3.64,"Еве, пишува ми и таа у коментар, како се вика, може да се ја најдеш на Google Maps.","Еве пишувам ја и таа у коментар, како се вика, можеш да ја најдеш на Google Maps.",yes
clips/7635359970418101512_000037.wav,7635359970418101512.mp4,195.65,199.13,3.48,"Јас се искривам би сакала пак да одем во Кургала, преубава се поминаме.","Јас искрено би сакала пак да одам во Хургада, преубаво си поминаме.",yes
clips/7638352073045576978_000000.wav,7638352073045576978.mp4,0.0,16.2,16.2,"Добро дојде во македонски тикток, кред две недели или нешто така, ја има фотосеција и јас си да си купам некој сет за вежбање и најде еден прекрасен сет од Нью Йоркер.","Добро дојде во македонски тикток, пред две недели или нешто така, јас имав фотосесија и I was like, I have to be hot for this photoshoot и јас отиде да си купам некој сет за вежбање и најдов еден прекрасен сет од New Yorker.",yes
clips/7638352073045576978_000001.wav,7638352073045576978.mp4,16.2,31.73,15.53,"Бајдуе, ја не имаше поема дека Нјојоркер има толку бави сетови за вежбање, што јас не бев свесна за тоа.","by the way, јас немаше поима дека New Yorker има толку убави сетови за вежбање, што јас не бев свесна за тоа.",yes
clips/7638352073045576978_000002.wav,7638352073045576978.mp4,31.75,37.43,5.68,До пред две недели и јас станаа од седната со нивните сетови. Купи си го овај сет.,До пред две недели и јас станав опседната со нивните сетови. Купи си го овај сет.,yes
clips/7638352073045576978_000003.wav,7638352073045576978.mp4,37.43,40.27,2.84,"Гледај 500 денара, горен и долен дел вкупно.","Гледај 500 денара, горен и долен дел вкупно.",no
clips/7638352073045576978_000004.wav,7638352073045576978.mp4,40.37,42.51,2.14,Значи по сјом со и нешто денара е 1 дел.,Значи по 799 денара е еден дел.,yes
clips/7638352073045576978_000005.wav,7638352073045576978.mp4,42.71,46.09,3.38,И мене толку ново ми се западна што јас одлучив вчера,И мене толку ногу ми се допаднаа што јас одлучив вчера,yes
clips/7638352073045576978_000006.wav,7638352073045576978.mp4,46.09,47.73,1.64,да отидам и да си купам още нешто.,да отидам и да си купам уште нешто.,yes
clips/7638352073045576978_000007.wav,7638352073045576978.mp4,49.22,52.2,2.98,"Ја никогаш не сум била толку голем фан на Нјојоркер,","Ја никогаш не сум била толку голем фан на Њујоркер,",yes
clips/7638352073045576978_000008.wav,7638352073045576978.mp4,52.28,55.86,3.58,али нивните сетови за вежбање...,али нивните сетови за вежбање...,no
clips/7638352073045576978_000010.wav,7638352073045576978.mp4,57.4,59.98,2.58,Требаше малку мотивација за вежбање.,Требаше малку мотивација за вежбање.,no
clips/7638352073045576978_000011.wav,7638352073045576978.mp4,60.08,62.22,2.14,"By the way, ако некоја што треба мотивација за вежбање,","By the way, ако некогаш ти треба мотивација за вежбање,",yes
clips/7638352073045576978_000012.wav,7638352073045576978.mp4,62.22,71.14,8.92,"You already know it, ама јас да те подсетам дека ако си купиш некој cute set ке се секш по баво, you know, и ке ти се вежбав.","You already know it, ама јас да те подсетам дека ако си купиш некој cute set ке се осеќаш поубаво,  you know, и ќе ти се вежба.",yes
clips/7638352073045576978_000014.wav,7638352073045576978.mp4,73.9,83.2,9.3,"Пред да почнем да ти го покажувам сето, еве го, заради тоа што е у различна боја, ама ист како тај предходнија што го имам, basically, ама многу баво стојам, морам да ти покажам.","Пред да почнам да ти го покажувам сето, еве го,заради тоа",yes
